textid	text	target
647	" Azɔmɛ xwé è è ná sɔ dásí nú mɛ kpáa lɛ́ɛ ɔ́ " axɔsú jɛ́n ná kpacɛ ná bɔ xɔkwɛ è è ko nɔ sú ɖayǐ ɖò azɔmɛ xwé axɔsú tɔn lɛ́ɛ ɔ́ jɛ́n è ná sú .	PUNCT NOUN NOUN PRON PRON VERB VERB VERB ADP NOUN ADJ DET DET PUNCT NOUN ADV VERB VERB VERB ADJ NOUN PRON PRON ADV VERB VERB ADV ADP NOUN NOUN NOUN ADJ DET DET VERB PRON VERB VERB PUNCT
648	Azɔxwé mɛ kpáa tɔn nɛ́ lɛ́ɛ ná lɛ́ ɖó nù ɖò mɛsi lɛ́ɛ hínhɛ́n mɛ̀ .	NOUN PRON NOUN ADJ ADJ DET VERB ADV VERB ADP ADP NOUN DET VERB ADP PUNCT
649	" Tutomɛ ɔ́ ná sɔ lě è ná yí mɛsi lɛ́ɛ gbɔn é " lě è ná zán yě gbɔn é nú azɔxwé mɛ kpáa tɔn lɛ́ɛ " " tagbesɔ gǎn - hɔn - yì - tɔ́ lɛ́ɛ wɛ tɛɖɛ̌ jí .	PUNCT NOUN DET VERB VERB ADJ PRON VERB VERB NOUN DET ADV PART PUNCT ADJ PRON VERB VERB PRON ADV PART ADP NOUN ADP ADJ ADJ DET PUNCT PUNCT NOUN NOUN PUNCT VERB PUNCT VERB PUNCT ADJ DET VERB VERB ADP PUNCT
650	Ayidósùn xwè 2020ɔ́ tɔn wɛ nyí hwenu gudo tɔn è è ná tò è ɖò bǔnínɔ́ gbɛ ɔ́ tɔn ée ɖɔnǔ dó xó jíjlá gbɔn mɔkàn jí nù ɔ́ ( UIT ) mɛ̀ lɛ́ɛ bǐ bónú gbaví nukpɛ́nnɔ gɔnu yetɔn lɛ́ɛ ní huzu gbaví nukpɛ́nnɔ mɔkàn jí tɔn lɛ́ɛ ( TNT ) .	PROPN NOUN NUM ADJ VERB AUX NOUN ADV ADJ PRON PRON VERB VERB PRON VERB NOUN NOUN DET ADJ PRON VERB ADP VERB NOUN ADP NOUN ADP ADP DET PUNCT PROPN PUNCT ADP DET ADJ SCONJ NOUN NOUN NOUN ADJ DET ADP VERB NOUN NOUN NOUN ADP ADJ DET PUNCT PROPN PUNCT PUNCT
651	Ɖò Benɛ ɔ́ " nǔ lɛ́ɛ bǐ ɖò gbesisɔ mɛ̀ bónú TNT ná byɔ walɔ lɛ́ɛ bǐ mɛ̀ ɖò xwédó ɖokpó ɖokpó mɛ̀ .	ADP PROPN DET PUNCT NOUN DET ADJ AUX NOUN ADP SCONJ PROPN VERB VERB NOUN DET ADJ ADP ADP NOUN NUM NUM ADP PUNCT
652	Gbɛta ( C / TNT ) ée ɖò tògán ɔ́ gbásá sín acɛkpìkpà glɔ ɔ́ wɛ ɖò tutomɛ nɛ́ ɔ́ kùn wɛ .	NOUN PUNCT PROPN PUNCT PROPN PUNCT PRON VERB NOUN DET NOUN ADV NOUN NOUN DET VERB ADP NOUN ADJ DET VERB SCONJ PUNCT
653	Patricia Codjia " ée nyí nǔ tuun tɔ́ xeɖé xeɖé ɖò gbaví bowun bowun kpódó gbaví nukpɛ́n gɔnu kpán lí nù " bó nyí gǎn ɖò akpá énɛ́ xwè ɖò Ortb ɔ́ lɔ́ɔ ɖò gbɛta ɔ́ mɛ̀ .	PROPN PROPN PUNCT PRON AUX NOUN VERB ADJ NOUN NOUN ADP NOUN NOUN ADV CCONJ NOUN ADJ NOUN CCONJ NOUN ADP PUNCT ADP AUX NOUN ADP NOUN ADJ NOUN ADP PROPN DET ADV ADP NOUN DET ADP PUNCT
654	É gbà jɛ̌ fí è TNT ɔ́ lɛ́ɛ ná nɔ ɖò Benɛ yíkúngban jí lɛ́ɛ mɛ̀ .	PRON VERB VERB NOUN PRON PROPN DET DET VERB VERB ADP PROPN NOUN ADP DET ADP PUNCT
655	Patricia Codjia ée nyí nǔ tuun tɔ́ xeɖé xeɖé ɖò gbaví bowun bowun kpódó gbaví nukpɛ́nnɔ gɔnu kpán lí nù ɔ́ " ɖɔ mɛjí mɔkàn zo hlɔ́nhlɔ́n ée è ylɔ́ ɖɔ hertzien wɛ ná ná zo TNT ɔ́ .	PROPN PROPN PRON AUX NOUN ADJ ADJ NOUN NOUN ADP NOUN ADV ADV CCONJ NOUN NOUN NOUN CCONJ NOUN ADP DET PUNCT VERB NOUN NOUN ADV NOUN PRON PRON VERB ADP NOUN VERB VERB VERB ADV PROPN DET PUNCT
656	TNT ɖyɔ gbaví nukpɛ́nnɔ kpáa lɛ́ɛ .	PROPN ADV NOUN NOUN ADV DET PUNCT
657	É ná zɔ́n bɔ xó jlá gbɔn mɔkàn jí ɖò gbaví nukpɛ́nnɔ mɛ̀ ná gbàkún .	PRON VERB VERB CCONJ NOUN VERB ADP NOUN ADP ADP NOUN NOUN ADP VERB ADV PUNCT
658	Lè ée nyí TNT zínzán tɔn lɛ́ɛ ɔ́ ɖě ɖye : gbaví nukpɛ́nnɔ kpínkpɔ́n gbɔn mɔkàn jí " nǔ xɔ gbɔn mɔkàn jí " sɔmì sɔmì bíbló gbɔn mɔkàn jí . . . "	ADJ PRON AUX PROPN NOUN ADJ DET DET VERB DET PUNCT NOUN NOUN VERB ADV NOUN ADP PUNCT NOUN VERB ADV NOUN ADP PUNCT NOUN NOUN VERB ADV NOUN ADP PUNCT PUNCT PUNCT PUNCT
659	Ɖò klewun mɛ̀ ɔ́ " é ná zɔ́n nǔ è kpɔ́n wɛ è ɖè ɔ́ ná ɖiɖɛ̌ bó ká nyɔ́ sè .	ADP NOUN ADP DET PUNCT PRON VERB VERB NOUN PRON VERB SCONJ PRON VERB DET VERB VERB ADP ADV NOUN ADP PUNCT
660	Ɖò tɛníígbè azǎn 24ɔ́ avùvɔsùn ɔ́ tɔn ɔ́ " sɔ́jà ée kplé bó ɖò gbɛta kplékplé ée nɔ jɛhun dó hwlɛngán tòví lɛ́ɛ tɔn jí ɔ́ ( CNSP ) nù ɔ́ kpódó afɔ sɔ ɖo tè tɔ CEDEAO " ée nù wɛ tògán xóxó Awɔnlin tɔn " Goodluck Jonathan ɖè ɔ́ "	ADP NOUN NOUN NUM PROPN DET ADJ DET PUNCT NOUN PRON VERB ADP ADP NOUN NOUN PRON VERB VERB ADP NOUN NOUN DET ADJ ADP DET PUNCT PROPN PUNCT ADP DET CCONJ NUM VERB VERB VERB ADJ PROPN PUNCT PRON VERB VERB NOUN NOUN NOUN ADJ PUNCT PROPN PROPN DET DET PUNCT
661	tɔn lɛ́ɛ kpán cyan xó nú azǎn atɔn có ɔ́ " ye mɔ nǔ jɛ yeɖee gbè mɛ có bó gosin Bamako ǎ .	ADJ DET CCONJ PROPN VERB ADP NOUN NUM ADP DET PUNCT PRON VERB NOUN ADP PRON NOUN PRON ADP ADP NOUN PROPN PART PUNCT
662	CEDEAO sín afɔ sɔ ɖo tè tɔ nɛ́ lɛ́ɛ wá yì xò nǔ kpò ; ye ko lɛ́n ɖɔ émí ná wànǔ bɔ sɛ́n dódó è sɔ́jà lɛ́ɛ hɛn kija ɖò Mali ɔ́ ná lɛ́ xwètè .	PROPN ADV NUM VERB ADP VERB ADJ ADJ DET VERB VERB NOUN NOUN CCONJ PUNCT PRON ADV DET ADP PRON VERB VERB CCONJ NOUN ADP PRON VERB DET VERB NOUN ADP PROPN DET VERB DET NOUN PUNCT
663	È bó tuun ɖɔ " hwinnya hwinnya è ɖɛmɛnu lɛ́ɛ sísɔ hɛn wá Mali sín xwèjísùn wá yì lidósùn xwè 2020ɔ́ tɔn mɛ̀ ɔ́ " nyí xú bó ɖò vɛgomɛ nú CEDEAO sín nukɔntɔ́ lɛ́ɛ ɖò akpáxwé gege jí .	PRON CCONJ VERB DET PUNCT NOUN VERB PRON NOUN DET VERB VERB VERB PROPN ADV PROPN VERB VERB NOUN NOUN NUM ADJ ADP DET PUNCT AUX NOUN ADP VERB NOUN ADP PROPN ADP NOUN DET ADP NOUN ADV ADP PUNCT
664	Hwinnya hwinnya è tîin ɖò dɔ̌n má gbo kɔ̀ ɔ́ ɖè nǔɖé wú má kpé CEDEAO tɔn ɔ́ lɛ́ɛ gbà .	NOUN NOUN PRON VERB ADP NOUN VERB VERB VERB DET VERB NOUN ADP VERB VERB PROPN ADJ DET DET ADV PUNCT
665	Ayǐ jijɛ CEDEAO tɔn ɖò Bamako ɔ́ bɛsín hwinnya hwinnya è tîin káká bɔ tògán Ibrahim Boubacar Kéita bà azinkpo tɔn kpò ɔ́ hwenu ǎ .	NOUN VERB PROPN ADJ ADP PROPN DET VERB NOUN NOUN PRON VERB ADV CCONJ NOUN PROPN PROPN PROPN VERB NOUN ADJ VERB DET NOUN PART PUNCT
666	É jɛxa ɖɔ è ní flín wǔvɛ́ CEDEAO tɔn lɛ́ɛ hwɛ̌ .	PRON VERB ADV PRON ADP VERB NOUN PROPN ADJ DET VERB PUNCT
667	Sɛ́n è è sà dó Mali ɖò hwenu è flí tògán tɔn sín azinkpo jí ɔ́ sín xó sɔ ɖò atɛmɛ ǎ .	NOUN PRON PRON VERB ADP PROPN ADP NOUN PRON VERB NOUN ADJ ADV NOUN ADP DET ADV NOUN VERB ADP NUM PART PUNCT
668	Sín hwenu CEDEAO tɔ́n azɔ̌ gbé bó wá Bamako ɖò azǎn 22ɔ́ avùvɔsùn ɔ́ tɔn ɔ́ " é sɔ kɛnu dó tògán IBK è è flí sín zínkpo tɔn jí é wú " loɔ́ lě è é ná wá gbɔn bɔ è ná hɛn tò ɔ́ kɛ́ɖɛ́ kɛ́ɖɛ́ káká nú xwè ɖokpó ɔ́ " wɛ mya núkún níí .	ADP NOUN PROPN ADJ NOUN VERB ADP VERB PROPN ADP NOUN NUM PROPN DET ADJ DET PUNCT PRON VERB NOUN ADP NOUN PROPN PRON PRON VERB ADV NOUN ADJ ADP PART ADP PUNCT NOUN ADJ PRON PRON VERB VERB ADP CCONJ PRON VERB VERB NOUN DET NOUN NOUN ADV ADP NOUN NUM DET PUNCT VERB AUX NOUN ADP PUNCT
669	È ní lɛ́ xà > > Mali : tòxó ɖɔ gbɛta ée má ɖò gbè ɖokpó ɔ́ dó xá acɛkpìkpà ɔ́ wɛ ǎ ɔ́ " ná nɔ tɛn kpɔ́n nú tògán ɔ́ sín nǔwíwá lɛ́ɛ nù bó ná bló .	PRON SCONJ ADV VERB PUNCT PUNCT PROPN PUNCT NOUN ADP NOUN PRON VERB VERB NOUN NUM DET VERB ADV NOUN DET VERB PART DET PUNCT VERB VERB VERB ADV ADP NOUN DET ADP NOUN DET ADP ADP VERB VERB PUNCT
670	Bɔluxotɔ́ tají lɛ́ɛ ɖò bɔlu xixo ɔ́ mɛ̀ ǎ có ɔ́ ( Verdon ɖò gudo " Sessegnon ɖò tɛntin " Poté ɖò nukɔn . . . "	NOUN ADJ DET VERB NOUN NOUN DET ADP PART VERB DET PUNCT PROPN ADP ADV PUNCT NOUN ADP NOUN PUNCT VERB ADP NOUN PUNCT PUNCT PUNCT PUNCT
671	) " bɔlu xò gbɛta Benɛ tɔn ɔ́ kpéwú bó ɖù ɖò bɔlu xò gbɛta ée huzu kpan nukɔn ɛ́ é jí " é lɔ́ɔ fá ǎ .	PUNCT PUNCT NOUN ADV NOUN PROPN ADJ DET VERB ADP VERB ADP NOUN ADV NOUN PRON VERB VERB ADJ DET PART ADP PUNCT PRON ADV VERB PART PUNCT
672	É syɛ́ndɔn taala " bɔlu xò tɔ́ ée kpò lɛ́ɛ gbɔ́ bó cí gudo cɛ́jú nukɔn tɔn lɛ́ɛ mɛ̀ .	PRON VERB ADV PUNCT NOUN NOUN ADJ PRON VERB DET ADP ADP VERB ADV ADV NOUN ADJ DET ADP PUNCT
673	Amɔ̌ nyɔwa mɛ ɖokpó ɖokpó tɔn zɔ́n bɔ Benɛ ɖó ɖùɖéjí .	CCONJ NOUN PRON NOUN NUM ADJ VERB CCONJ PROPN ADP ADV PUNCT
674	Ɖò cɛ́jú 23ɔ́ mɛ̀ ɔ́ " Khaled Adenon " gudo cɔ́ tɔ́ kpatakì ɔ́ " yí bɔlu è Imorou nɛ́ɛ ɔ́ lé " é sɛyi nukɔn bó mɔ Jodel Dossou ɖò ajà mɛ ɖelɛ́ɛ tɔn nukɔn .	ADP NOUN NUM ADP DET PUNCT PROPN PROPN PUNCT ADV NOUN ADJ ADJ DET PUNCT VERB NOUN PRON PROPN ADJ DET ADP PUNCT PRON VERB NOUN ADP VERB PROPN PROPN ADP NOUN PRON ADJ ADJ ADJ PUNCT
675	Mɛ ée nɔ xò aɖusí xwé bɔ è sùn nyǐ ɖɔ TGV " ɖó wezun bibɛ tɔn wú é ɔ́ " bɔlu xò tɔ́ xeɖé xeɖé tɔn wɛ xlɛ ɖò akpá élɔ́ hwenu .	NOUN PRON VERB VERB NOUN NOUN CCONJ PRON VERB AUX ADP PROPN PUNCT VERB NOUN NOUN ADJ ADP PART DET PUNCT NOUN NOUN ADJ NOUN NOUN ADJ VERB VERB ADP NOUN ADJ NOUN PUNCT
676	Afɔ we ɖé jɛ́n ɖè kpowun " bó xò bɔlu ɔ́ syɛ́nsyɛ́n kpódó ɖúsí fɔ́ tɔn kpó bó dó ɖɔ ɔ́ .	NOUN NUM DET VERB VERB NOUN PUNCT ADP VERB NOUN DET VERB CCONJ NOUN ADV ADJ CCONJ ADP VERB ADV DET PUNCT
677	É nyɔ́ dín !	PRON VERB VERB PUNCT
678	Nukɔn wɛ Benɛ jɛ nɛ́ .	NOUN VERB PROPN ADV ADJ PUNCT
679	Cɛ́jú yɔywɛ ɖé gudo ɔ́ " Jodel Dossou ɖokpó nɛ́ lɛ́ wá ajà cɔ́ tɔ́ nukɔn " bó xò bɔlu ɔ́ syɛ́nsyɛ́n tɔn " amɔ̌ eyɛ sɔ koligo tɔn lɛ́ɛ bó ɖetɔn ná .	NOUN VERB ADJ ADV DET PUNCT PROPN PROPN NUM ADJ DET VERB NOUN ADV ADJ ADJ PUNCT ADP VERB NOUN DET NOUN ADJ PUNCT CCONJ PRON VERB NOUN ADJ DET ADP VERB ADP PUNCT
680	Ɖɔ ɖokpó nɛ́ jí jɛ́n ná nɔ káká bɔ ye ná yì gbɔjɛ́ .	ADV NUM ADJ ADP VERB VERB VERB NOUN CCONJ PRON VERB VERB NOUN PUNCT
681	É ká ná lɛ́ nɔ mɔ̌ káká bɔ bɔlu ɔ́ ná fó .	PRON ADV VERB ADV VERB NOUN ADV CCONJ NOUN DET VERB VERB PUNCT
682	Ɖò akpáxwé wegɔ́ ɔ́ mɛ̀ ɔ́ " bɔlu xò gbɛta we lɛ́ɛ bǐ mlí anyǔ ganjí " Lesotho mɛ lɛ́ɛ ján gudo yetɔn ganjí .	ADP NOUN ADJ DET ADP DET PUNCT NOUN VERB NOUN NUM DET ADJ VERB NOUN ADV PUNCT PROPN NOUN DET VERB ADV ADJ ADV PUNCT
683	Nukɔntɔn ɔ́ nɛ́ nǔ mɔ̌wun jɛ ɖò tòxó ɖiɖɔ lí nù ɖò Benɛ .	NOUN DET ADJ NOUN ADV VERB VERB NOUN ADV ADP ADP ADP PROPN PUNCT
684	È xwédó sɛ́n bó sɔ ahwan nukɔn sya mɛ ée má ɖò gbè ɖokpó ɔ́ dó xá acɛkpìkpà ɔ́ wɛ ǎ lɛ́ɛ tɔn .	PRON VERB NOUN ADP VERB NOUN ADJ ADV ADP PRON VERB VERB NOUN NUM DET VERB ADV NOUN DET VERB PART DET ADJ PUNCT
685	Wěgbójínɔtɔ́ FCBE tɔn ɔ́ " Paul Hǔnkpɛ " wɛ nɔ tɛn nɛ́ mɛ̀ jɛ nukɔn . Ée é nyí ahwan nukɔn sya mɛ ée má ɖò gbè ɖokpó ɔ́ dó xá acɛkpìkpà ɔ́ wɛ ǎ lɛ́ɛ tɔn ɔ́ " wěgbójínɔtɔ́ FCBE tɔn ɔ́ wɛ ná wazɔ bó ná sɔ afɔ yetɔn ɖò tè .	NOUN PROPN ADJ DET PUNCT PROPN PROPN PUNCT VERB VERB NOUN ADJ ADP VERB NOUN PUNCT PRON PRON AUX NOUN ADJ ADV PRON PRON VERB VERB NOUN NUM DET VERB ADV NOUN DET VERB PART DET ADJ DET PUNCT NOUN PROPN ADJ DET VERB VERB VERB ADP VERB VERB NOUN ADJ ADP ADP PUNCT
686	Soglo kpéwú bó nɔ tɛn mɔ̌wun mɛ̀ ɖò xwè wǒ Kérékou tɔn lɛ́ɛ hwenu ǎ ; Adrien Hungbeji lɔ́ɔ kpéwú bó nɔ tɛn mɔ̌wun mɛ̀ ɖò gǎn ɖùɖù hwenu Yayi Boni tɔn ǎ ; sɛ́n ɖé ká dó zogbeji ɖɔ ye nyí ahwan nukɔn sya ǎ " có nǔ bǐ ká ɖexlɛ́ ɖɔ ye hɛn ye ná nɔ tɛn nɛ́ mɛ̀ .	NOUN VERB ADP VERB VERB NOUN ADP ADP NOUN ADP PROPN ADJ DET NOUN PART PUNCT PROPN PROPN ADV VERB ADP VERB VERB NOUN ADP ADP NOUN ADJ NOUN PROPN PROPN ADJ PART PUNCT NOUN DET ADV VERB NOUN SCONJ PRON AUX NOUN ADJ ADV PART PUNCT ADP NOUN ADJ ADV VERB SCONJ PRON VERB PRON VERB VERB VERB ADJ ADP PUNCT
687	Nǔ è ɖyɔ ɖò sɛ́n dódó è è huzu adà ná ɖò abɔxwísùn xwè 2019ɔ́ mɛ̀ é ɖě nɛ́ .	NOUN PRON VERB ADP NOUN ADV PRON PRON VERB NOUN VERB VERB PROPN NOUN NUM ADP PART DET ADJ PUNCT
688	" Hwenu afɔ sɔ ɖo tè tɔ́ mɛ ée má ɖò gbè ɖokpó ɔ́ dó xá acɛkpìkpà ɔ́ wɛ ǎ lɛ́ɛ má ná tîin ɖò ɖɛmɛnu gbásá ɔ́ ǎ é ɔ́ "	PUNCT NOUN NUM VERB VERB VERB ADJ PRON PRON VERB VERB NOUN ADV DET VERB ADV NOUN DET SCONJ PART DET VERB VERB VERB ADP NOUN NOUN DET PART PART DET PUNCT
689	mɛ ée ná nyí ahwan nukɔn sya mɛ ée má ɖò gbè ɖokpó ɔ́ dó xá acɛkpìkpà ɔ́ wɛ ǎ lɛ́ɛ tɔn ɔ́ wɛ ná nyí nukɔntɔ́ tòxó ɖɔ gbɛta mɛ ée má ɖò gbè ɖokpó dó xá acɛkpìkpà ɔ́ wɛ ǎ lɛ́ɛ bó ká ɖó tokpɔnlagán gege é "	PRON PRON VERB AUX NOUN NOUN ADV PRON PRON VERB VERB NOUN NUM DET VERB ADV NOUN DET SCONJ PART DET ADJ DET VERB VERB AUX NOUN NOUN ADP NOUN PRON PRON VERB VERB NOUN ADV VERB ADV NOUN DET SCONJ PART DET CCONJ ADV VERB NOUN ADV PART PUNCT
690	lě sɛ́nkwín 8ɔ́ sɛ́n 2019 - 45 ée è sɔ ɖò tè ɖò azǎn 25ɔ́ abɔxwísùn xwè 2019ɔ́ mɛ̀ é ɖɔ gbɔn é nɛ́ .	ADJ NOUN NUM NOUN NUM PUNCT NUM PRON PRON VERB VERB VERB ADP NOUN NUM PROPN NOUN NUM ADP PRON VERB ADP ADP ADJ PUNCT
691	Tutomɛ nɛ́ wɛ zɔ́n bɔ Paul Hunkpɛ dó nyí ahwan nukɔn sya mɛ ée má ɖò gbè ɖokpó dó xá acɛkpìkpà ɔ́ wɛ ǎ lɛ́ɛ tɔn .	NOUN ADJ VERB VERB CCONJ PROPN PROPN VERB AUX NOUN ADJ ADV PRON PRON VERB VERB NOUN NUM ADP ADV NOUN DET VERB PART DET ADJ PUNCT
692	Kpódó lè è ɖò tɛn nɛ́ mɛ̀ ninɔ mɛ̀ " alǒ haga jí è é sɔ mɛ dó ɔ́ kpán " tɛn nɛ́ hɛn ɔ́ é ná jló mɛ fɛɛ .	CCONJ NOUN PRON VERB NOUN ADJ ADP ADV ADP PUNCT NOUN ADV ADP PRON PRON VERB NOUN ADP DET CCONJ PUNCT NOUN ADJ VERB DET PRON VERB VERB PRON ADV PUNCT
693	Nǔ bǐ wɛ è sɔ dásí ahwan nukɔn sya nɛ́ " alɔ jɛn é má ná ɖó ɖò acɛkpìkpà ɔ́ zínzán mɛ̀ ǎ .	NOUN ADJ VERB PRON VERB VERB NOUN ADJ ADV ADJ PUNCT NOUN ADV PRON VERB VERB VERB ADP NOUN DET NOUN ADP PART PUNCT
694	Azɔ̌ ée nyí mɛ ée má ɖò gbè ɖokpó ɔ́ dó xá acɛkpìkpà ɔ́ wɛ ǎ lɛ́ɛ tɔn wɛ nyí ye ná nɔ kínkɛ́n acɛkpìkpà ɔ́ bó ná nɔ sɔnǔ bó ná ɖyɔ ɛ́ .	NOUN PRON AUX PRON PRON VERB VERB NOUN NUM DET VERB ADV NOUN DET VERB PART DET ADJ VERB AUX PRON VERB VERB VERB NOUN DET ADP VERB VERB VERB ADP VERB VERB DET PUNCT
695	Paul Hunkpɛ Kpódó tòxó ɖɔ gbɛta tɔn kpán nɔ ko ké ɖayǐ ɖɔ ye ná nɔ mɛ ée má ɖò gbè ɖokpó ɔ́ dó xá acɛkpìkpà ɔ́ wɛ ǎ lɛ́ɛ mɛ̀ bó ná dó bló tò ɔ́ ɖó wú wɛ .	PROPN PROPN CCONJ NOUN ADJ NOUN ADJ CCONJ VERB ADV VERB ADV ADJ PRON VERB VERB PRON PRON VERB VERB NOUN NUM DET VERB ADV NOUN DET VERB PART DET ADP ADP VERB VERB VERB NOUN DET ADP ADP PART PUNCT
696	Énɛ́ wɛ zɔ́n bɔ nǔ yetɔn nɔ kpácá tòxó ɖɔ gbɛta ée má ɖò gbè ɖokpó ɔ́ dó xá acɛkpìkpà ɔ́ wɛ ǎ ye ɖɔhun lɛ́ɛ .	PRON VERB VERB CCONJ NOUN ADJ VERB VERB NOUN ADP NOUN PRON VERB VERB NOUN NUM DET VERB ADV NOUN DET VERB PART PRON ADV DET PUNCT
697	Mɛ ɖélɛ́ɛ tlɛ nɔ hlún nǔ ɖɔ lɔ́ɔ ɖɔ FCBE ɔ́ " tòxó ɖɔ gbɛta mɛ ée má ɖò gbè ɖokpó ɔ́ dó xá acɛkpìkpà ɔ́ wɛ ǎ lɛ́ɛ tɔn wɛ bɔ tògán Patrice TALƆN bló kɔn nyì ayǐ ɖò fínɛ́ kpowun .	NOUN ADJ ADJ VERB VERB NOUN ADP ADV ADP PROPN DET PUNCT NOUN ADP NOUN PRON PRON VERB VERB NOUN NUM DET VERB ADV NOUN DET VERB PART DET ADJ SCONJ ADJ NOUN PROPN PROPN VERB VERB AUX NOUN ADP ADV ADV PUNCT
698	Nú yemɛ we ée xwlé sɛ́n ɔ́ lɛ́ɛ ɔ́ " sɛ́n ɔ́ má tuun dó ganjí wɛ zɔ́n bɔ wǔvɛ́ sukpɔ ɖò Tokpɔnlagán lɛ́ɛ sísɔ hwenu ɖò tokpɔnla gege mɛ̀ .	ADP PRON NUM PRON VERB NOUN DET DET DET PUNCT NOUN DET VERB VERB ADP ADV VERB VERB CCONJ NOUN ADV ADP NOUN DET VERB NOUN ADP NOUN ADV ADP PUNCT
699	Bó ná dó mɔ sìnkɔn tɔn ɔ́ " ye gbɔ́ bó lílɛ́ adà nú sɛ́nkwín 189ɔ́ wá yì 197ɔ́ jí kpódó 199ɔ́ wá yì 200ɔ́ kpán jí ɖò sɛ́n ée ɖɔnǔ dó sɔmì sɔmì wú é ɔ́ mɛ̀ .	ADP VERB VERB VERB NOUN ADJ DET PUNCT PRON ADP ADP NOUN NOUN ADP NOUN NUM VERB VERB NUM ADP CCONJ NUM VERB VERB NUM CCONJ ADP VERB NOUN PRON VERB ADP NOUN NOUN ADP PART DET ADP PUNCT
700	Akpá ɖé xwé ɔ́ " é ná acɛ tòxó ɖɔ gbɛta lɛ́ɛ wú mɛ ée ɖémɛ lɛ́ɛ " akpá ɖevo xwé ɔ́ " é lɛ́ ɖó nǔ ɖě è nɔ ɖò tòxó ɖɔ gbɛta ɖé mɛ̀ bó nɔ lílɛ́ hazawun jɛ ɖevo jí ɔ́ nù .	NOUN DET NOUN DET PUNCT PRON VERB NOUN NOUN ADP NOUN DET ADP PRON PRON VERB DET PUNCT NOUN NUM NOUN DET PUNCT PRON DET VERB NOUN ADJ PRON VERB VERB NOUN ADP NOUN DET ADP ADP VERB VERB VERB VERB NOUN ADP DET ADP PUNCT
701	É lɛ́ hɛn tutomɛ è ná ɖɔnǔ dó tokpɔnlagán lɛ́ɛ kpódó mɛ bɔ́ dó mɛ wú yetɔn lɛ́ɛ kpán " bó lɛ́ hɛn sɛ́n è è ná sà dó yě hwenu ye má ná wànǔ xwédó gbetakɛn è tòxó ɖɔ gbɛta yetɔn ná sɔ é lɛ́ɛ ɔ́ ǎ é .	PRON DET VERB NOUN PRON VERB VERB ADP NOUN DET CCONJ NOUN CCONJ VERB NOUN ADP ADJ DET CCONJ PUNCT ADP DET VERB NOUN PRON PRON VERB VERB ADP PRON NOUN PRON VERB VERB VERB NOUN NOUN PRON NOUN ADP NOUN ADJ VERB VERB ADP DET DET PART PART PUNCT
702	Bɔlu xò gbɛta " Les Ecureuils U17 kpódó U20 kpán " ɔ́ " ko tuun mɛ ée é ná xò bɔlu xá ɖò bɔlu xixo tò è ɖò hweyixɔ wà jí lɛ́ɛ tɔn ( UFOA ) mɛ̀ sín azǎn 20ɔ́ xwè 2020ɔ́ tɔn gbè ɖokpóo .	NOUN VERB NOUN PUNCT PROPN PROPN PROPN CCONJ PROPN CCONJ PUNCT DET PUNCT ADV VERB NOUN PRON PRON VERB VERB NOUN ADV ADP NOUN VERB NOUN PRON VERB NOUN VERB ADP DET ADJ PUNCT PROPN PUNCT ADP ADP NOUN NUM NOUN NUM ADJ NOUN NUM PUNCT
703	Ɖò tè nɔ kpɔ́n akpáxwé fúfónu tɔn ɔ́ " è bó tuun ɖɔ tò tɛnwe wɛ è sɔ ɖò Abijan . Bɔlu xixo mɛ gbígbó tɔn U17 ɔ́ ná bɛ́ ɖò azǎn 5ɔ́ wá yì jɛ azǎn 20ɔ́ wǒsùn ɔ́ tɔn gbè ɖò Kutɔnu .	ADP VERB VERB VERB NOUN NOUN ADJ DET PUNCT PRON CCONJ VERB ADP NOUN ADJ SCONJ PRON VERB ADP PROPN PUNCT NOUN NOUN PRON NOUN ADJ PROPN DET VERB VERB ADP NOUN NUM VERB VERB VERB NOUN NUM PROPN DET ADJ NOUN ADP PROPN PUNCT
704	" Ecureuils " lɛ́ɛ ná kpé Nijɛɛ tò ɔ́ " Buukina ná kpé Togo ɖò gbɛta A ɔ́ mɛ̀ .	PUNCT NOUN PUNCT DET VERB VERB PROPN NOUN DET PUNCT PROPN VERB VERB PROPN ADP NOUN PROPN DET ADP PUNCT
705	Tò è ɖò gbɛta B ɔ́ mɛ̀ lɛ́ɛ wɛ nyí Ghana " Awɔnlin kpódó Abijan kpán .	NOUN PRON VERB NOUN PROPN DET ADP DET VERB AUX PROPN PUNCT NOUN CCONJ PROPN CCONJ PUNCT
706	Bó ná dó ɖekɛ́n tòví lɛ́ɛ ɔ́ " Benɛ sɔ mɛdógesiwéma yɔyɔ mɔkàn jí tɔn ɔ́ ɖayǐ .	ADP VERB VERB ADV NOUN DET DET PUNCT PROPN VERB NOUN ADJ NOUN ADP ADJ DET ADV PUNCT
707	Nǔ è tɔ́n sín Ravip mɛ̀ lɛ́ɛ ɔ́ ɖě nɛ́ .	NOUN PRON VERB ADV PROPN ADP DET DET VERB ADJ PUNCT
708	Mɛdógesiwéma yɔyɔ mɔkàn jí tɔn nɛ́ ɖyɔ mɛdógesiwéma kpáa ɖè ɔ́ .	NOUN ADJ NOUN ADP ADJ ADJ VERB NOUN ADV ADV DET PUNCT
